id,stability,max_real_part,max_kappa_in,min_kappa_in,max_kappa_out,min_kappa_out
870,stable,-10.00000000000000,5.498199712717906,-5.218972734641284,2.044708050787449,-1.681017914786935
871,stable,-10.00000000000000,5.516983306035399,-7.183463451918215,2.041211821138859,-1.941883090883493
872,stable,-10.00000000000000,4.230504204053432,-7.121800515800714,1.604326562082861,-1.590926225995645
873,stable,-10.00000000000000,5.049299657694064,-3.549244268215261,2.298980697989464,-2.905797302722931
874,stable,-10.00000000000000,6.101856097346172,-3.191124580334872,1.958381386473775,-1.903944539837539
875,stable,-10.00000000000000,4.123332646966446,-5.065526742662769,2.168349225074053,-1.898194201290607
876,stable,-10.00000000000000,4.235573060112074,-2.714674428694025,2.562969593331218,-2.016780767589808
877,stable,-10.00000000000000,6.321933345810976,-4.986433146521449,1.569790832829312,-2.033444724977016
878,stable,-10.00000000000000,7.305801689508371,-6.355335513944738,2.228487080574268,-2.108560616150498
879,stable,-10.00000000000000,5.242988266661996,-4.580871702230070,1.849795097718015,-1.753912416286767
880,stable,-10.00000000000000,5.826185060315765,-5.125155886285938,2.017871651798487,-2.407800775021315
881,stable,-10.00000000000000,7.648474592831917,-6.970441378420219,1.720386747270823,-2.004707917571068
882,stable,-10.00000000000000,6.615272946306504,-5.200564908765955,1.916919640978449,-1.839145340025425
883,stable,-10.00000000000000,8.311866346572060,-3.011900251090992,2.082035972736776,-1.885208375751972
884,stable,-10.00000000000000,6.962156443420099,-4.599391055991873,2.027566099106480,-1.981306196190417
885,stable,-10.00000000000000,5.642442968004616,-3.341457392438315,1.759754817030625,-1.734237627068069
886,stable,-10.00000000000000,8.764080954366364,-6.642403563833795,2.083100978231414,-1.835874166339636
887,stable,-10.00000000000000,7.121307001099922,-7.739034425932914,2.230358014090598,-2.271012489451095
888,stable,-10.00000000000000,4.440215687413001,-4.372453161689918,1.904230825603008,-2.086991207674146
889,stable,-10.00000000000000,3.737306830007583,-8.961874767875997,1.689430304588313,-1.869560126215219
890,stable,-10.00000000000000,4.221503716427833,-2.684869772521779,1.747249404696049,-1.764006940647960
891,stable,-10.00000000000000,5.672144626849331,-3.609969605429797,2.165734831243753,-2.214208684861660
892,stable,-10.00000000000000,8.134995458705816,-5.355115546495654,2.452899981290102,-1.893811955465935
893,stable,-10.00000000000000,6.956737863656599,-5.015348093817011,2.161710336804390,-2.023793831467628
894,stable,-10.00000000000000,8.271333860990126,-5.384148526238278,1.689983031159500,-2.404803679324687
895,stable,-10.00000000000000,9.766580378229264,-5.475685775978491,1.686754908412695,-1.731289366260171
896,stable,-10.00000000000000,4.560142265749164,-6.532473496568855,1.971887111663818,-1.968070736154914
897,stable,-10.00000000000000,7.172230334836058,-2.963057771907188,1.917292587597331,-2.023510850965977
898,stable,-10.00000000000000,3.448711133794859,-2.158275453431997,1.703186082319007,-1.850845210254192
899,stable,-10.00000000000000,3.267107505991589,-3.418667180871125,1.767914194613695,-2.306227721273899
900,stable,-10.00000000000000,6.832804936973844,-4.930686861975119,1.880172094330192,-2.098787114853621
901,stable,-10.00000000000000,5.704763923538849,-6.900363519671373,2.260023634880781,-1.551605482760351
902,stable,-10.00000000000000,3.995485400431789,-3.168404317519162,1.921492677181959,-1.668450236320496
903,stable,-10.00000000000000,3.672939304873580,-5.568019008263946,1.995738640427589,-2.099027639254928
904,stable,-10.00000000000000,2.834081871551462,-2.230760628124699,2.219800084829330,-2.123213369399309
905,stable,-10.00000000000000,5.266781134298071,-4.056845531362342,2.214808247983456,-2.367202956229448
906,stable,-10.00000000000000,2.878940845141187,-2.175340572379355,2.354821647051722,-1.788971811532974
907,stable,-10.00000000000000,5.681369680911303,-5.115135548636317,2.317490678047761,-2.064495794475079
908,stable,-10.00000000000000,5.767644351493800,-4.507534517091699,1.888351216912270,-2.515175458043814
909,stable,-10.00000000000000,4.997035723412409,-4.777084390370874,1.701582964509726,-1.865222409367561
910,stable,-10.00000000000000,5.210410897852853,-5.587297423393466,1.795139606358134,-1.926006328314543
911,stable,-10.00000000000000,2.858311172691174,-1.980120003223419,1.967347685247660,-2.034909039735794
912,stable,-10.00000000000000,6.801720715477131,-5.197097065276466,1.729640513658524,-1.951211605221033
913,stable,-10.00000000000000,5.455811357009225,-7.105301348259673,1.840001296252012,-2.005707062315196
914,stable,-10.00000000000000,2.952604826725292,-4.181193349999376,1.798168633133173,-1.765895755961537
915,stable,-10.00000000000000,3.670478989370167,-4.336965094174957,1.623976863264033,-1.583380904048681
916,stable,-10.00000000000000,2.987157671304885,-2.933023161720484,1.591070771383784,-2.014373634941876
917,stable,-10.00000000000000,8.084303307259688,-4.055839925771579,1.636451736092567,-1.812895314767957
918,stable,-10.00000000000000,4.754392563598230,-5.242296898359200,2.070326529443264,-2.715188147500157
919,stable,-10.00000000000000,3.811173448753834,-5.813883683469612,1.836285816330928,-2.637851461768150
920,stable,-10.00000000000000,3.189254774418259,-3.710077387979254,1.745312348008156,-1.875166397541761
921,stable,-10.00000000000000,4.993386299902340,-3.524550340662245,1.690390411764383,-2.188229652820155
922,stable,-10.00000000000000,4.623706996208057,-4.777666567941196,1.707080908119678,-2.033329306170344
923,stable,-10.00000000000000,9.372675395803526,-7.340117925981758,2.009219489991665,-1.862443298101425
924,stable,-10.00000000000000,5.959383015899220,-6.505406089825556,1.851163420360535,-2.112341857256979
925,stable,-10.00000000000000,2.736097104265355,-3.744388695049565,2.141628311015666,-1.632224209606647
926,stable,-10.00000000000000,3.423666591756046,-6.970431125228060,1.933137311600149,-1.706750295590609
927,stable,-10.00000000000000,5.848577526630834,-3.205718010896817,2.108572782177362,-2.052872293628752
928,stable,-10.00000000000000,4.273223959724419,-3.249625549186021,1.501941980466654,-1.446029997430742
929,stable,-10.00000000000000,2.843028524890542,-4.494928727275692,1.770961468824680,-1.964991153101437
930,stable,-10.00000000000000,5.285465528606437,-7.812891938956454,1.774395988202741,-1.915313949808478
931,stable,-10.00000000000000,7.110026416718028,-8.409867081441917,1.839632038027048,-1.836861303076148
932,stable,-10.00000000000000,4.706947067519650,-4.326999498996884,2.006531063285365,-2.157261010259390
933,stable,-10.00000000000000,11.02688703709282,-9.085406609112397,2.063685291446745,-1.816214185208082
934,stable,-10.00000000000000,6.228084728383692,-4.926548379473388,1.856793669528997,-1.669071227312088
935,stable,-10.00000000000000,4.956084320205264,-6.808424724469660,2.797274142503738,-2.150920405983925
936,stable,-10.00000000000000,5.998574357479811,-5.364832472987473,1.756801379060562,-1.841677896678448
937,stable,-10.00000000000000,2.598150154342875,-2.181419851061946,1.802434563636780,-1.851841375231743
938,stable,-10.00000000000000,8.722611399833113,-6.622121855150908,2.177002316340804,-1.731910015922040
939,stable,-10.00000000000000,6.856354922580067,-8.024233723059297,2.114018298685551,-2.376750878989697
940,stable,-10.00000000000000,6.095578205306083,-7.218903640285134,1.644788023084402,-1.701905316673219
941,stable,-10.00000000000000,4.041294754715636,-3.952730930759571,1.803580795414746,-2.241897545754910
942,stable,-10.00000000000000,6.658638683409663,-9.384772087913007,1.994470484554768,-1.642955072376935
943,stable,-10.00000000000000,5.904379690124188,-4.787530134548433,1.737040066160262,-1.745458212652011
944,stable,-10.00000000000000,8.541650937462691,-6.660019769915380,1.748761182039743,-1.781406521797180
945,stable,-10.00000000000000,6.019195827655494,-2.788751568150474,1.794024098664522,-2.061519922688603
946,stable,-10.00000000000000,5.525341209955513,-6.390810156415682,1.610253933140484,-1.817826255544787
947,stable,-10.00000000000000,5.553732978412881,-6.834146674780641,1.736636681980599,-1.826549176126719
948,stable,-10.00000000000000,5.623386154067703,-3.092483908287250,1.640855267411098,-2.028209774289280
949,stable,-10.00000000000000,5.993737621873152,-6.406555904366542,1.956332180649042,-2.223104210570455
950,stable,-10.00000000000000,4.117646628292277,-5.534823299123673,1.933986186078982,-1.931979008018970
951,stable,-10.00000000000000,3.986491461459082,-3.046397844911553,1.936843962525018,-1.906432695686817
952,stable,-10.00000000000000,2.822332350071520,-3.868717077479232,1.639809378510108,-1.936623139306903
953,stable,-10.00000000000000,8.072809618752217,-5.614300815388560,1.807529830373824,-2.189746390329674
954,stable,-10.00000000000000,5.182373584248126,-3.261605071369559,1.787498521385714,-2.028750353492796
955,stable,-10.00000000000000,4.727291745017283,-3.323598988208687,2.102631874382496,-1.696390375494957
956,stable,-10.00000000000000,4.319847686623689,-8.023859004315455,1.895125022623688,-2.314347239909694
957,stable,-10.00000000000000,6.368063710164279,-4.377746926009422,1.841833591461182,-1.668656397610903
958,stable,-10.00000000000000,6.003106403863057,-5.413979814620689,2.295832216739655,-1.815705858170986
959,stable,-10.00000000000000,6.731331339804456,-7.667841062764637,1.916090028360486,-1.862317565828562
960,stable,-10.00000000000000,5.543337698472897,-3.787798392208060,1.792056657373905,-1.937758256681263
961,stable,-10.00000000000000,5.106400936841965,-4.699814612627961,1.882460918277502,-1.620540540665388
962,stable,-10.00000000000000,3.785655383981066,-3.623001005849801,2.112584826078091,-2.304821737110615
963,stable,-10.00000000000000,6.802219998324290,-6.385741232836153,1.683949804981239,-1.964553435333073
964,stable,-10.00000000000000,5.446801465004683,-4.918045789789176,2.116785645484924,-1.977595783857396
965,stable,-10.00000000000000,4.763061195902992,-5.317513041052734,2.408729206770658,-1.567473395436537
966,stable,-10.00000000000000,5.901756978128105,-6.466406208695844,2.055993459973251,-1.784215845167637
967,stable,-10.00000000000000,3.801586302608484,-4.238294588751160,1.670944191515446,-1.741562819108367
968,stable,-10.00000000000000,3.307013612240553,-4.984038186579710,1.778068418789189,-1.820410460233688
969,stable,-10.00000000000000,5.535564503225032,-5.662208996247500,1.797635592520237,-2.171690780669451
970,stable,-10.00000000000000,5.336659603519365,-5.279521445772843,2.456048063933849,-1.514120454990916
971,stable,-10.00000000000000,5.064659536001272,-4.673782416095491,1.910697923391126,-2.114910143427551
972,stable,-10.00000000000000,5.893144188448787,-5.347563199698925,2.120757747441530,-2.556485190987587
973,stable,-10.00000000000000,5.609718203777447,-3.571697277482599,2.091036029160023,-1.849037837237120
974,stable,-10.00000000000000,9.584106070105918,-3.614311314857332,1.766022548079491,-1.774748411029577
975,stable,-10.00000000000000,3.661484011827270,-2.945959377218969,2.462226454168558,-1.936490859836340
976,stable,-10.00000000000000,8.665922938031144,-4.835124739794992,1.586095504462719,-1.657996519352309
977,stable,-10.00000000000000,4.342892112588743,-2.998519525630400,2.164723392575979,-1.687263063155115
978,stable,-10.00000000000000,2.754953186085913,-2.340222286555218,1.809097100049257,-2.245990301948041
979,stable,-10.00000000000000,7.099781475495547,-5.650689378002426,1.882846119813621,-2.169717838987708
980,stable,-10.00000000000000,3.064945174090099,-3.060110964230262,1.624992492608726,-1.692117961123586
981,stable,-10.00000000000000,8.696452317322837,-4.899987253360450,1.817422776466628,-1.992095343768597
982,stable,-10.00000000000000,3.283784499508329,-2.841339440434240,2.496416933834553,-1.829165188362822
983,stable,-10.00000000000000,8.420730025041848,-6.367502266715746,1.958351970446529,-1.696101374924183
984,stable,-10.00000000000000,4.357712813594844,-5.163836854510009,2.066663365811110,-2.294856756925583
985,stable,-10.00000000000000,5.313971234078053,-2.547652142471634,1.834885623364244,-1.883649906143546
986,stable,-10.00000000000000,6.439156310050748,-4.758467899955576,1.809931342490017,-2.465948440134525
987,stable,-10.00000000000000,3.471404974057805,-2.633808871556539,1.702849999070168,-1.925439859740436
988,stable,-10.00000000000000,6.407111971639097,-5.404526871512644,1.871025000906229,-2.078933574259281
989,stable,-10.00000000000000,6.928568455972709,-5.367602211423218,2.108233150094748,-2.048263596370816
990,stable,-10.00000000000000,4.209275436616736,-4.916277843643911,1.931397564898361,-2.093701207544655
991,stable,-10.00000000000000,8.170390869374387,-7.398249644553289,2.441220995038748,-1.853251282125711
992,stable,-10.00000000000000,6.610929437505547,-4.669294471619651,1.755901111995627,-1.502125315368176
993,stable,-10.00000000000000,5.618060372187756,-4.689861989580095,1.819621676382667,-1.963341314345598
994,stable,-10.00000000000000,4.355527873383835,-5.676199112785980,1.835873187281322,-1.651992933824658
995,stable,-10.00000000000000,6.810417303349823,-4.861594702117145,1.703117561090039,-1.938411777839065
996,stable,-10.00000000000000,6.444417454069480,-3.473441831098171,1.849091622716514,-1.721261682505428
997,stable,-10.00000000000000,3.466563039110042,-3.723396525369026,1.882314104586840,-2.273434905335307
998,stable,-10.00000000000000,6.375434644985944,-5.100472354912199,2.182317985221744,-2.456305904313922
999,stable,-10.00000000000000,6.381377748213708,-4.885997634206433,1.819103855639696,-1.674299646168947
1000,stable,-10.00000000000000,5.989329567761160,-5.133268593228422,1.603831639979035,-1.718314070254564
